mcore,zenv,zenvice,zenvrock,zmantle,zmantleice,zmantlerock,p12,T0,req,j2,j4
0.7115675605102105,0.3925838690500537,0.1805298322236197,0.2120540368264339,0.8363290421540901,0.3832237098647258,0.4531053322893643,0.2048290876773895,76.10337384976401,25565.3653,3510.60039,-35.2341459
0.5248449230949856,0.4436559434722216,0.1358187566062427,0.3078371868659789,0.8297379775004223,0.3067707452848826,0.5229672322155398,0.2546385176889337,79.25432515872313,25559.2399,3510.96785,-34.8933489
0.535192372892949,0.4232307493336831,0.1600061144333301,0.2632246349003529,0.8597737294039496,0.5003301528854898,0.3594435765184598,0.2460931332218701,77.4220268979973,25559.1766,3511.36548,-34.9872161
0.3538089440393111,0.4291998680685087,0.1358944346680128,0.2933054334004958,0.9041954186991386,0.7553531119647259,0.1488423067344127,0.2542612681211855,84.9664405202459,25554.6075,3510.6579100000004,-34.2514942
0.6297662907868097,0.4138097884357914,0.1680980182553843,0.245711770180407,0.8733190181678749,0.6178492241411995,0.2554697940266755,0.2501143067039572,70.99273844755393,25560.8826,3510.10626,-35.3333304
0.6006267888646465,0.4291334600914817,0.1528041135181187,0.276329346573363,0.8375279548822825,0.3706984259425414,0.466829528939741,0.2366213835603151,79.75816030493263,25561.0637,3511.0954100000004,-35.008167
0.6068269486788949,0.4147010451348886,0.192101245240784,0.2225997998941045,0.8672521327320578,0.5527164172654886,0.3145357154665692,0.2447356194520552,74.14071694855298,25570.7547,3509.8823300000004,-35.354585199999995
0.4074777378035279,0.3983102565062278,0.1474338084992455,0.2508764480069823,0.8632242173224676,0.5000068287212401,0.3632173886012274,0.2320832314171329,76.76752350113826,25564.7687,3511.30671,-34.597099099999994
0.5235616222701552,0.4248387484433402,0.1640432350234363,0.2607955134199039,0.850607174701814,0.4328723003754919,0.417734874326322,0.2459318591327832,77.79148808634004,25555.8021,3510.61153,-34.9897664
0.7509444520776585,0.3563504472203141,0.0254818380122444,0.3308686092080697,0.7701712585792726,0.1855599354720867,0.5846113231071859,0.096625998846343,64.50516302244192,25560.5984,3511.0616600000003,-34.1588698
0.5570565682706383,0.4077562593481634,0.1656925758770897,0.2420636834710737,0.8656322451416532,0.5455487058919665,0.3200835392496867,0.2358253177785429,75.31811106916554,25562.4019,3512.54178,-35.0517406
0.5933173110206786,0.4337555492021631,0.1819276159705901,0.251827933231573,0.8681114036101727,0.5560627377258679,0.3120486658843048,0.2571284537249002,77.20038278900233,25556.9321,3510.58581,-35.2603155
