mcore,zenv,zenvice,zenvrock,zmantle,zmantleice,zmantlerock,p12,T0,req,j2,j4
1.8215874462885635,0.1742876293772736,0.1742876293772736,0.0,0.8477593034559943,0.8477593034559943,0.0,0.0232545049405965,71.63097825252028,24722.484,3534.04698,-34.1610441
1.7628677413527436,0.2130867414409015,0.2130867414409015,0.0,0.8533606998111832,0.8533606998111832,0.0,0.0258923811811108,72.19169284800363,24771.5225,3529.1915200000003,-33.966443500000004
1.654894988612703,0.1355167989640817,0.1355167989640817,0.0,0.8516286915028275,0.8516286915028275,0.0,0.0261382214103907,71.96587889106986,24769.9391,3533.27377,-33.7698599
1.316217132445477,0.182562003521526,0.182562003521526,0.0,0.8720514521672237,0.8720514521672237,0.0,0.0290813048276319,79.54947867554665,24753.317,3533.60996,-33.0033882
2.211661343177877,0.1465557147744589,0.1465557147744589,0.0,0.8263546619020635,0.8263546619020635,0.0,0.0190245525424505,67.38256017241862,24797.8604,3532.29271,-35.0877741
1.3053808044164286,0.1664917942299977,0.1664917942299977,0.0,0.8705275223537806,0.8705275223537806,0.0,0.0311573351585797,76.85981039469762,24770.6625,3529.4103200000004,-32.92213580000001
2.1450312164521805,0.1169090609509231,0.1169090609509231,0.0,0.827962200491193,0.827962200491193,0.0,0.0187669741520868,69.42340355694041,24806.9592,3528.63627,-34.841863700000005
1.6278822675549012,0.1494398740445504,0.1494398740445504,0.0,0.8527971990945455,0.8527971990945455,0.0,0.027765666964509,70.62875934301438,24785.0732,3539.92207,-33.855315000000004
2.2020691627935767,0.2493328190924179,0.2493328190924179,0.0,0.8361249164459964,0.8361249164459964,0.0,0.0186103712272652,70.6573836707638,24776.0808,3530.5488,-35.049206
0.917495592291618,0.1581932351648768,0.1581932351648768,0.0,0.8842729716670759,0.8842729716670759,0.0,0.0401325891020262,74.69403336822468,24750.7486,3522.2315,-32.0617854
0.7962401809532237,0.1529890987324655,0.1529890987324655,0.0,0.8883850326219489,0.8883850326219489,0.0,0.0421965855194628,74.80887368675182,24751.3064,3530.48154,-31.9491556
1.0029240158999235,0.0938046964394823,0.0938046964394823,0.0,0.8744103791768498,0.8744103791768498,0.0,0.0405356762602729,68.20089169026818,24757.8415,3523.40393,-32.2095397
2.008641873417133,0.2491798325349716,0.2491798325349716,0.0,0.8453838711174598,0.8453838711174598,0.0,0.0208121367882226,72.51286735281833,24758.7536,3532.72176,-34.607246599999996
1.6117270570925506,0.2715355097618978,0.2715355097618978,0.0,0.8656914088283851,0.8656914088283851,0.0,0.0275892044952924,76.1609250034067,24788.2776,3524.84242,-33.5297925
2.120694151858584,0.1567449835686778,0.1567449835686778,0.0,0.8338811583057811,0.8338811583057811,0.0,0.0177234972174117,72.54037503059213,24735.6474,3527.16667,-34.725592299999995
2.2998991938415108,0.2370956755559105,0.2370956755559105,0.0,0.8286220609280053,0.8286220609280053,0.0,0.0204846876895749,63.972412221374945,24771.9569,3530.6207799999997,-35.3113461
0.9128993260673192,0.1222777731394174,0.1222777731394174,0.0,0.8806440592696331,0.8806440592696331,0.0,0.0402692850743131,72.91101471521421,24773.0312,3525.1218200000003,-32.1094422
