mcore,zenv,zenvice,zenvrock,zmantle,zmantleice,zmantlerock,p12,T0,req,j2,j4
1.7901857123692155,0.5015508771614146,0.2633830952803764,0.2381677818810382,0.7828073678220596,0.3335693567485193,0.4492380110735403,0.0367155532470862,73.81701533215134,24769.0563,3536.69507,-34.5540684
1.7921852244805627,0.692877319193465,0.2717345325739814,0.4211427866194835,0.7895200053896771,0.4323934166667411,0.3571265887229359,0.1279153835630813,73.78556861421019,24784.7244,3530.55285,-34.5266831
1.652577514437978,0.6676308093104808,0.2451399721258088,0.4224908371846719,0.8099030931364377,0.5586367723376674,0.2512663207987703,0.1099098797366091,74.87056305493357,24787.6346,3519.4959,-33.918810099999995
1.8799215282446664,0.7232831808783242,0.2734763332734525,0.4498068476048717,0.7923952692072421,0.4933627067671767,0.2990325624400654,0.1939289999124261,73.70962857922513,24795.6187,3536.97416,-34.8166287
1.7223494637572143,0.6745958645624368,0.2793603728889965,0.3952354916734402,0.8092042734398714,0.5472745668225271,0.2619297066173443,0.1267412659678136,72.9278605745452,24733.6543,3526.99504,-34.245933300000004
1.8244123705597457,0.6820384428676681,0.2828318212195237,0.3992066216481443,0.7932648603807413,0.4505674010389316,0.3426974593418097,0.1328980020154157,74.59059445553153,24800.3861,3522.0810100000003,-34.4572877
1.7753149127661514,0.7316120976432787,0.2574755700515038,0.4741365275917749,0.7941156900154944,0.4922856361845389,0.3018300538309555,0.2195092730017846,74.3179516846555,24779.1355,3534.13166,-34.539982800000004
2.0115197577962305,0.7243002786848269,0.2791352211825154,0.4451650575023115,0.8167555819345316,0.7382391923666218,0.0785163895679096,0.1647655160199984,69.06410543082022,24762.4889,3525.42673,-34.7750724
1.706804020169892,0.6806503674849721,0.2764737235070914,0.4041766439778807,0.8066074633980993,0.5087923105540084,0.2978151528440908,0.1384526506210609,78.88853444170229,24763.2646,3528.64661,-34.2605731
1.8456657438790096,0.7073689224882097,0.2602549449216378,0.4471139775665719,0.810046954748448,0.6075790143840558,0.2024679403643921,0.1505131154577718,78.33681405591855,24799.9729,3531.42323,-34.57167200000001
1.996404288684794,0.7189917159158415,0.2982417738564724,0.4207499420593691,0.7774492431243649,0.3831818645382286,0.3942673785861362,0.164196085627246,74.86214284807383,24766.0337,3534.15885,-35.109356899999995
1.8551417903887255,0.5408012821717497,0.281303052412149,0.2594982297596007,0.7745406467555007,0.2878728508411187,0.4866677959143821,0.0423669026377581,72.34453593173487,24782.0272,3530.8551,-34.647435200000004
2.046528061963789,0.429907286497096,0.2766763208147654,0.1532309656823305,0.7898221464513371,0.4342523868665162,0.3555697595848209,0.0248272880131663,73.24114570868667,24772.0412,3528.06047,-34.8959253
1.9491735637708203,0.7227745098914633,0.2817150230103635,0.4410594868810997,0.8068940878890837,0.6088497904951494,0.1980442973939342,0.1814450930012358,74.96079818356912,24750.0324,3536.71122,-34.8791523
1.690254932537841,0.4692634407167423,0.254931340730165,0.2143320999865773,0.7976165302777489,0.4201000723562114,0.3775164579215376,0.0404004183398295,72.92173084628958,24788.1154,3535.92057,-34.2729955
1.780136365661148,0.7152854913296548,0.2664933861711283,0.4487921051585265,0.7945308630566782,0.4775868378452921,0.3169440252113861,0.1922529075937972,74.69156551138938,24800.6533,3529.90735,-34.5301616
1.938257628039601,0.7174346339272919,0.2864539428461679,0.4309806910811239,0.7809051759434498,0.4068014670309364,0.3741037089125132,0.1683154341052419,73.3422403904474,24782.8066,3528.09342,-34.874080299999996
1.8818408922525027,0.6769215793435677,0.2827250110220757,0.394196568321492,0.7870931235822043,0.4341228301330239,0.3529702934491803,0.0999036862105338,71.36497859538363,24776.8458,3525.79024,-34.647475199999995
1.835538307290382,0.7101974410719878,0.2755780054943865,0.4346194355776013,0.795418480292456,0.4875404876620197,0.3078779926304363,0.1675759347236479,75.36773952504673,24783.7536,3534.48243,-34.6906626
2.219771590800397,0.6772799551668055,0.3133602717213725,0.363919683445433,0.7954715966288414,0.5865708930515567,0.2089007035772846,0.0865091801579143,67.45132866340536,24804.4673,3522.12892,-35.3002315
1.8819955123797705,0.7051407860799169,0.27885052340048,0.4262902626794369,0.7963424510751136,0.5056649645056588,0.2906774865694548,0.1477855691888097,74.34513896107566,24772.5475,3527.01273,-34.6369721
2.0627321035708817,0.7448347224273775,0.2937110955179653,0.4511236269094122,0.7785266180396773,0.4389675169482339,0.3395591010914434,0.2388399534858393,70.64397209378974,24727.9744,3532.41957,-35.1442032
1.4201216566291963,0.6674678859192018,0.2333408268593643,0.4341270590598375,0.7686624050588862,0.1864549577511556,0.5822074473077306,0.0965227280455398,76.1200584138434,24766.6743,3529.4154200000003,-33.786733000000005
1.7475793682692005,0.6971172204751406,0.2903391103605681,0.4067781101145724,0.7474038764615981,0.0886060786160521,0.6587977978455459,0.1319441728191275,71.46522616127507,24773.5503,3533.31546,-34.6937674
1.8522285392436328,0.6995243372922815,0.2785779634228004,0.420946373869481,0.7960553405590528,0.4951233348648445,0.3009320056942082,0.1411699755696204,73.739461360829,24778.0046,3531.3160599999997,-34.6288476
2.1318025334655486,0.7464605037878969,0.2801516351242656,0.4663088686636312,0.8099954826160167,0.7105234487530012,0.0994720338630155,0.3051786434166287,73.27352520840873,24775.4521,3527.23392,-35.0952987
1.882048787472671,0.4250705521963797,0.2655173072896865,0.1595532449066931,0.7800438266315679,0.3184793896158406,0.4615644370157272,0.0265938074484579,72.9254922351715,24744.0489,3535.25687,-34.7107394
1.7829907349248515,0.7128521151314067,0.2784728558524793,0.4343792592789274,0.7968368375877408,0.5038941253851217,0.2929427122026191,0.170636429183124,69.89996942415041,24745.8357,3533.66154,-34.589443599999996
1.9978594581074864,0.4721819763038076,0.2523271144402856,0.219854861863522,0.8139626608048426,0.6380046134124477,0.1759580473923948,0.0292418517101107,74.69422687911248,24772.9771,3534.19085,-34.797826500000006
1.9388839873036736,0.6661698648218634,0.2870756538192792,0.3790942110025841,0.7891115803997506,0.4776662407053224,0.3114453396944283,0.0782562761701389,67.87132186664306,24767.9976,3531.54797,-34.8721891
2.086567925228897,0.6584391063762485,0.3005840782474161,0.3578550281288323,0.7940456414231711,0.526681176294367,0.2673644651288041,0.0770338358406445,71.84353896585694,24805.6996,3528.27508,-35.090970500000005
1.553010724034885,0.4479128705838329,0.2420922412586763,0.2058206293251566,0.7713864701509074,0.1758233668572739,0.5955631032936335,0.0383881014720511,74.27726683893893,24780.0818,3523.83051,-33.8569817
